"sex","lh","l","m","s","p_type","p_value"
"boys",114.3,-0.3521,20.1142,0.09072,"25th",18.933
"boys",114.4,-0.3521,20.1527,0.09079,"25th",18.968
"boys",114.5,-0.3521,20.1912,0.09085,"25th",19.003
"boys",114.6,-0.3521,20.2298,0.09091,"25th",19.039
"boys",114.7,-0.3521,20.2684,0.09097,"25th",19.075
"boys",114.8,-0.3521,20.3071,0.09103,"25th",19.11
"boys",114.9,-0.3521,20.3458,0.0911,"25th",19.146
"boys",115,-0.3521,20.3846,0.09116,"25th",19.182
"boys",115.1,-0.3521,20.4233,0.09122,"25th",19.217
"boys",115.2,-0.3521,20.4622,0.09128,"25th",19.253
"boys",115.3,-0.3521,20.501,0.09134,"25th",19.289
"boys",115.4,-0.3521,20.54,0.0914,"25th",19.325
"boys",115.5,-0.3521,20.5789,0.09147,"25th",19.36
"boys",115.6,-0.3521,20.6179,0.09153,"25th",19.396
"boys",115.7,-0.3521,20.6569,0.09159,"25th",19.432
"boys",115.8,-0.3521,20.6959,0.09165,"25th",19.468
"boys",115.9,-0.3521,20.735,0.09171,"25th",19.504
"boys",116,-0.3521,20.7741,0.09177,"25th",19.54
"boys",116.1,-0.3521,20.8132,0.09183,"25th",19.576
"boys",116.2,-0.3521,20.8524,0.0919,"25th",19.612
"boys",116.3,-0.3521,20.8916,0.09196,"25th",19.648
"boys",116.4,-0.3521,20.9308,0.09202,"25th",19.684
"boys",116.5,-0.3521,20.97,0.09208,"25th",19.72
"boys",116.6,-0.3521,21.0093,0.09214,"25th",19.757
"boys",116.7,-0.3521,21.0486,0.0922,"25th",19.793
"boys",116.8,-0.3521,21.0879,0.09227,"25th",19.829
"boys",116.9,-0.3521,21.1272,0.09233,"25th",19.865
"boys",117,-0.3521,21.1666,0.09239,"25th",19.901
"boys",117.1,-0.3521,21.2059,0.09245,"25th",19.937
"boys",117.2,-0.3521,21.2453,0.09251,"25th",19.974
"boys",117.3,-0.3521,21.2847,0.09257,"25th",20.01
"boys",117.4,-0.3521,21.3242,0.09263,"25th",20.046
"boys",117.5,-0.3521,21.3636,0.0927,"25th",20.082
"boys",117.6,-0.3521,21.4031,0.09276,"25th",20.119
"boys",117.7,-0.3521,21.4426,0.09282,"25th",20.155
"boys",117.8,-0.3521,21.482,0.09288,"25th",20.191
"boys",117.9,-0.3521,21.5215,0.09294,"25th",20.228
"boys",118,-0.3521,21.5611,0.093,"25th",20.264
"boys",118.1,-0.3521,21.6006,0.09307,"25th",20.3
"boys",118.2,-0.3521,21.6401,0.09313,"25th",20.337
"boys",118.3,-0.3521,21.6797,0.09319,"25th",20.373
"boys",118.4,-0.3521,21.7193,0.09325,"25th",20.409
"boys",118.5,-0.3521,21.7588,0.09331,"25th",20.446
"boys",118.6,-0.3521,21.7984,0.09338,"25th",20.482
"boys",118.7,-0.3521,21.838,0.09344,"25th",20.518
"boys",118.8,-0.3521,21.8776,0.0935,"25th",20.555
"boys",118.9,-0.3521,21.9172,0.09356,"25th",20.591
"boys",119,-0.3521,21.9568,0.09362,"25th",20.627
"boys",119.1,-0.3521,21.9964,0.09368,"25th",20.664
"boys",119.2,-0.3521,22.036,0.09375,"25th",20.7
"boys",119.3,-0.3521,22.0757,0.09381,"25th",20.737
"boys",119.4,-0.3521,22.1153,0.09387,"25th",20.773
"boys",119.5,-0.3521,22.1549,0.09393,"25th",20.809
"boys",119.6,-0.3521,22.1945,0.09399,"25th",20.846
"boys",119.7,-0.3521,22.2341,0.09406,"25th",20.882
"boys",119.8,-0.3521,22.2738,0.09412,"25th",20.918
"boys",119.9,-0.3521,22.3134,0.09418,"25th",20.955
"boys",120,-0.3521,22.353,0.09424,"25th",20.991
"girls",45,-0.3833,2.4607,0.09029,"25th",2.317
"girls",45.1,-0.3833,2.4777,0.0903,"25th",2.333
"girls",45.2,-0.3833,2.4947,0.0903,"25th",2.349
"girls",45.3,-0.3833,2.5117,0.09031,"25th",2.365
"girls",45.4,-0.3833,2.5287,0.09032,"25th",2.381
"girls",45.5,-0.3833,2.5457,0.09033,"25th",2.397
"girls",45.6,-0.3833,2.5627,0.09033,"25th",2.413
"girls",45.7,-0.3833,2.5797,0.09034,"25th",2.429
"girls",45.8,-0.3833,2.5967,0.09035,"25th",2.445
"girls",45.9,-0.3833,2.6137,0.09036,"25th",2.461
"girls",46,-0.3833,2.6306,0.09037,"25th",2.477
"girls",46.1,-0.3833,2.6476,0.09037,"25th",2.493
"girls",46.2,-0.3833,2.6646,0.09038,"25th",2.509
"girls",46.3,-0.3833,2.6816,0.09039,"25th",2.525
"girls",46.4,-0.3833,2.6986,0.0904,"25th",2.541
"girls",46.5,-0.3833,2.7155,0.0904,"25th",2.557
"girls",46.6,-0.3833,2.7326,0.09041,"25th",2.573
"girls",46.7,-0.3833,2.7496,0.09042,"25th",2.589
"girls",46.8,-0.3833,2.7666,0.09043,"25th",2.605
"girls",46.9,-0.3833,2.7837,0.09044,"25th",2.621
"girls",47,-0.3833,2.8007,0.09044,"25th",2.637
"girls",47.1,-0.3833,2.8179,0.09045,"25th",2.653
"girls",47.2,-0.3833,2.835,0.09046,"25th",2.669
"girls",47.3,-0.3833,2.8522,0.09047,"25th",2.685
"girls",47.4,-0.3833,2.8694,0.09047,"25th",2.701
"girls",47.5,-0.3833,2.8867,0.09048,"25th",2.718
"girls",47.6,-0.3833,2.9041,0.09049,"25th",2.734
"girls",47.7,-0.3833,2.9215,0.0905,"25th",2.75
"girls",47.8,-0.3833,2.939,0.0905,"25th",2.767
"girls",47.9,-0.3833,2.9565,0.09051,"25th",2.783
"girls",48,-0.3833,2.9741,0.09052,"25th",2.8
"girls",48.1,-0.3833,2.9918,0.09053,"25th",2.817
"girls",48.2,-0.3833,3.0096,0.09054,"25th",2.833
"girls",48.3,-0.3833,3.0275,0.09054,"25th",2.85
"girls",48.4,-0.3833,3.0455,0.09055,"25th",2.867
"girls",48.5,-0.3833,3.0636,0.09056,"25th",2.884
"girls",48.6,-0.3833,3.0818,0.09057,"25th",2.901
"girls",48.7,-0.3833,3.1001,0.09057,"25th",2.918
"girls",48.8,-0.3833,3.1186,0.09058,"25th",2.936
"girls",48.9,-0.3833,3.1372,0.09059,"25th",2.953
"girls",49,-0.3833,3.156,0.0906,"25th",2.971
"girls",49.1,-0.3833,3.1749,0.09061,"25th",2.989
"girls",49.2,-0.3833,3.1939,0.09061,"25th",3.007
"girls",49.3,-0.3833,3.2131,0.09062,"25th",3.025
"girls",49.4,-0.3833,3.2325,0.09063,"25th",3.043
"girls",49.5,-0.3833,3.252,0.09064,"25th",3.061
"girls",49.6,-0.3833,3.2717,0.09065,"25th",3.08
"girls",49.7,-0.3833,3.2915,0.09065,"25th",3.098
"girls",49.8,-0.3833,3.3114,0.09066,"25th",3.117
"girls",49.9,-0.3833,3.3316,0.09067,"25th",3.136
"girls",50,-0.3833,3.3518,0.09068,"25th",3.155
"girls",50.1,-0.3833,3.3723,0.09069,"25th",3.174
"girls",50.2,-0.3833,3.3929,0.09069,"25th",3.194
"girls",50.3,-0.3833,3.4136,0.0907,"25th",3.213
"girls",50.4,-0.3833,3.4346,0.09071,"25th",3.233
"girls",50.5,-0.3833,3.4557,0.09072,"25th",3.253
"girls",50.6,-0.3833,3.4769,0.09073,"25th",3.273
"girls",50.7,-0.3833,3.4983,0.09074,"25th",3.293
"girls",50.8,-0.3833,3.5199,0.09074,"25th",3.313
"girls",50.9,-0.3833,3.5417,0.09075,"25th",3.334
"girls",51,-0.3833,3.5636,0.09076,"25th",3.354
"girls",51.1,-0.3833,3.5856,0.09077,"25th",3.375
"girls",51.2,-0.3833,3.6078,0.09078,"25th",3.396
"girls",51.3,-0.3833,3.6302,0.09079,"25th",3.417
"girls",51.4,-0.3833,3.6527,0.0908,"25th",3.438
"girls",51.5,-0.3833,3.6754,0.0908,"25th",3.46
"girls",51.6,-0.3833,3.6982,0.09081,"25th",3.481
"girls",51.7,-0.3833,3.7212,0.09082,"25th",3.503
"girls",51.8,-0.3833,3.7444,0.09083,"25th",3.524
"girls",51.9,-0.3833,3.7677,0.09084,"25th",3.546
"girls",52,-0.3833,3.7911,0.09085,"25th",3.568
"girls",52.1,-0.3833,3.8147,0.09086,"25th",3.59
"girls",52.2,-0.3833,3.8385,0.09086,"25th",3.613
"girls",52.3,-0.3833,3.8623,0.09087,"25th",3.635
"girls",52.4,-0.3833,3.8863,0.09088,"25th",3.658
"girls",52.5,-0.3833,3.9105,0.09089,"25th",3.681
"girls",52.6,-0.3833,3.9348,0.0909,"25th",3.703
"girls",52.7,-0.3833,3.9592,0.09091,"25th",3.726
"girls",52.8,-0.3833,3.9837,0.09092,"25th",3.749
"girls",52.9,-0.3833,4.0084,0.09093,"25th",3.773
"girls",53,-0.3833,4.0332,0.09093,"25th",3.796
"girls",53.1,-0.3833,4.0581,0.09094,"25th",3.819
"girls",53.2,-0.3833,4.0832,0.09095,"25th",3.843
"girls",53.3,-0.3833,4.1084,0.09096,"25th",3.867
"girls",53.4,-0.3833,4.1337,0.09097,"25th",3.89
"girls",53.5,-0.3833,4.1591,0.09098,"25th",3.914
"girls",53.6,-0.3833,4.1846,0.09099,"25th",3.938
"girls",53.7,-0.3833,4.2102,0.09099,"25th",3.962
"girls",53.8,-0.3833,4.2359,0.091,"25th",3.987
"girls",53.9,-0.3833,4.2617,0.09101,"25th",4.011
"girls",54,-0.3833,4.2875,0.09102,"25th",4.035
"girls",54.1,-0.3833,4.3135,0.09103,"25th",4.06
"girls",54.2,-0.3833,4.3395,0.09104,"25th",4.084
"girls",54.3,-0.3833,4.3655,0.09105,"25th",4.108
"girls",54.4,-0.3833,4.3917,0.09105,"25th",4.133
"girls",54.5,-0.3833,4.4179,0.09106,"25th",4.158
"girls",54.6,-0.3833,4.4442,0.09107,"25th",4.182
"girls",54.7,-0.3833,4.4705,0.09108,"25th",4.207
"girls",54.8,-0.3833,4.4969,0.09109,"25th",4.232
"girls",54.9,-0.3833,4.5233,0.09109,"25th",4.257
"girls",55,-0.3833,4.5498,0.0911,"25th",4.282
"girls",55.1,-0.3833,4.5763,0.09111,"25th",4.307
"girls",55.2,-0.3833,4.6029,0.09112,"25th",4.332
"girls",55.3,-0.3833,4.6295,0.09113,"25th",4.357
"girls",55.4,-0.3833,4.6561,0.09113,"25th",4.382
"girls",55.5,-0.3833,4.6827,0.09114,"25th",4.407
"girls",55.6,-0.3833,4.7094,0.09115,"25th",4.432
"girls",55.7,-0.3833,4.7361,0.09116,"25th",4.457
"girls",55.8,-0.3833,4.7628,0.09116,"25th",4.482
"girls",55.9,-0.3833,4.7895,0.09117,"25th",4.507
"girls",56,-0.3833,4.8162,0.09118,"25th",4.532
"girls",56.1,-0.3833,4.843,0.09119,"25th",4.557
"girls",56.2,-0.3833,4.8697,0.09119,"25th",4.582
"girls",56.3,-0.3833,4.8964,0.0912,"25th",4.608
"girls",56.4,-0.3833,4.9232,0.09121,"25th",4.633
"girls",56.5,-0.3833,4.95,0.09121,"25th",4.658
"girls",56.6,-0.3833,4.9767,0.09122,"25th",4.683
"girls",56.7,-0.3833,5.0034,0.09123,"25th",4.708
"girls",56.8,-0.3833,5.0302,0.09123,"25th",4.733
"girls",56.9,-0.3833,5.0569,0.09124,"25th",4.758
"girls",57,-0.3833,5.0837,0.09125,"25th",4.784
"girls",57.1,-0.3833,5.1104,0.09125,"25th",4.809
"girls",57.2,-0.3833,5.1371,0.09126,"25th",4.834
"girls",57.3,-0.3833,5.1639,0.09126,"25th",4.859
"girls",57.4,-0.3833,5.1906,0.09127,"25th",4.884
"girls",57.5,-0.3833,5.2173,0.09128,"25th",4.909
"girls",57.6,-0.3833,5.244,0.09128,"25th",4.934
"girls",57.7,-0.3833,5.2707,0.09129,"25th",4.959
"girls",57.8,-0.3833,5.2974,0.09129,"25th",4.985
"girls",57.9,-0.3833,5.324,0.0913,"25th",5.01
"girls",58,-0.3833,5.3507,0.0913,"25th",5.035
"girls",58.1,-0.3833,5.3773,0.09131,"25th",5.06
"girls",58.2,-0.3833,5.4039,0.09131,"25th",5.085
"girls",58.3,-0.3833,5.4304,0.09131,"25th",5.11
"girls",58.4,-0.3833,5.4569,0.09132,"25th",5.135
"girls",58.5,-0.3833,5.4834,0.09132,"25th",5.16
"girls",58.6,-0.3833,5.5098,0.09133,"25th",5.184
"girls",58.7,-0.3833,5.5362,0.09133,"25th",5.209
"girls",58.8,-0.3833,5.5625,0.09133,"25th",5.234
"girls",58.9,-0.3833,5.5888,0.09134,"25th",5.259
"girls",59,-0.3833,5.6151,0.09134,"25th",5.283
"girls",59.1,-0.3833,5.6413,0.09134,"25th",5.308
"girls",59.2,-0.3833,5.6674,0.09135,"25th",5.333
"girls",59.3,-0.3833,5.6935,0.09135,"25th",5.357
"girls",59.4,-0.3833,5.7195,0.09135,"25th",5.382
"girls",59.5,-0.3833,5.7454,0.09135,"25th",5.406
"girls",59.6,-0.3833,5.7713,0.09136,"25th",5.43
"girls",59.7,-0.3833,5.7971,0.09136,"25th",5.455
"girls",59.8,-0.3833,5.8229,0.09136,"25th",5.479
"girls",59.9,-0.3833,5.8485,0.09136,"25th",5.503
"girls",60,-0.3833,5.8742,0.09136,"25th",5.527
"girls",60.1,-0.3833,5.8997,0.09136,"25th",5.551
"girls",60.2,-0.3833,5.9252,0.09137,"25th",5.575
"girls",60.3,-0.3833,5.9507,0.09137,"25th",5.599
"girls",60.4,-0.3833,5.9761,0.09137,"25th",5.623
"girls",60.5,-0.3833,6.0014,0.09137,"25th",5.647
"girls",60.6,-0.3833,6.0266,0.09137,"25th",5.67
"girls",60.7,-0.3833,6.0518,0.09137,"25th",5.694
"girls",60.8,-0.3833,6.0769,0.09137,"25th",5.718
"girls",60.9,-0.3833,6.102,0.09137,"25th",5.741
"girls",61,-0.3833,6.127,0.09137,"25th",5.765
"girls",61.1,-0.3833,6.1519,0.09137,"25th",5.788
"girls",61.2,-0.3833,6.1768,0.09136,"25th",5.812
"girls",61.3,-0.3833,6.2017,0.09136,"25th",5.835
"girls",61.4,-0.3833,6.2264,0.09136,"25th",5.858
"girls",61.5,-0.3833,6.2511,0.09136,"25th",5.882
"girls",61.6,-0.3833,6.2758,0.09136,"25th",5.905
"girls",61.7,-0.3833,6.3004,0.09136,"25th",5.928
"girls",61.8,-0.3833,6.3249,0.09135,"25th",5.951
"girls",61.9,-0.3833,6.3494,0.09135,"25th",5.974
"girls",62,-0.3833,6.3738,0.09135,"25th",5.997
"girls",62.1,-0.3833,6.3981,0.09135,"25th",6.02
"girls",62.2,-0.3833,6.4224,0.09134,"25th",6.043
"girls",62.3,-0.3833,6.4466,0.09134,"25th",6.066
"girls",62.4,-0.3833,6.4708,0.09134,"25th",6.089
"girls",62.5,-0.3833,6.4948,0.09133,"25th",6.111
"girls",62.6,-0.3833,6.5189,0.09133,"25th",6.134
"girls",62.7,-0.3833,6.5429,0.09133,"25th",6.156
"girls",62.8,-0.3833,6.5668,0.09132,"25th",6.179
"girls",62.9,-0.3833,6.5906,0.09132,"25th",6.201
"girls",63,-0.3833,6.6144,0.09131,"25th",6.224
"girls",63.1,-0.3833,6.6382,0.09131,"25th",6.246
"girls",63.2,-0.3833,6.6619,0.0913,"25th",6.269
"girls",63.3,-0.3833,6.6856,0.0913,"25th",6.291
"girls",63.4,-0.3833,6.7092,0.09129,"25th",6.313
"girls",63.5,-0.3833,6.7328,0.09129,"25th",6.335
"girls",63.6,-0.3833,6.7563,0.09128,"25th",6.357
"girls",63.7,-0.3833,6.7798,0.09128,"25th",6.38
"girls",63.8,-0.3833,6.8033,0.09127,"25th",6.402
"girls",63.9,-0.3833,6.8267,0.09127,"25th",6.424
"girls",64,-0.3833,6.8501,0.09126,"25th",6.446
"girls",64.1,-0.3833,6.8734,0.09125,"25th",6.468
"girls",64.2,-0.3833,6.8967,0.09125,"25th",6.49
"girls",64.3,-0.3833,6.9199,0.09124,"25th",6.512
"girls",64.4,-0.3833,6.9431,0.09123,"25th",6.533
"girls",64.5,-0.3833,6.9662,0.09123,"25th",6.555
"girls",64.6,-0.3833,6.9893,0.09122,"25th",6.577
"girls",64.7,-0.3833,7.0124,0.09121,"25th",6.599
"girls",64.8,-0.3833,7.0354,0.0912,"25th",6.62
"girls",64.9,-0.3833,7.0583,0.0912,"25th",6.642
"girls",65,-0.3833,7.0812,0.09119,"25th",6.664
"girls",65.1,-0.3833,7.1041,0.09118,"25th",6.685
"girls",65.2,-0.3833,7.1269,0.09117,"25th",6.707
"girls",65.3,-0.3833,7.1497,0.09116,"25th",6.728
"girls",65.4,-0.3833,7.1724,0.09116,"25th",6.749
"girls",65.5,-0.3833,7.195,0.09115,"25th",6.771
"girls",65.6,-0.3833,7.2177,0.09114,"25th",6.792
"girls",65.7,-0.3833,7.2402,0.09113,"25th",6.813
"girls",65.8,-0.3833,7.2627,0.09112,"25th",6.835
"girls",65.9,-0.3833,7.2852,0.09111,"25th",6.856
"girls",66,-0.3833,7.3076,0.0911,"25th",6.877
"girls",66.1,-0.3833,7.33,0.09109,"25th",6.898
"girls",66.2,-0.3833,7.3523,0.09109,"25th",6.919
"girls",66.3,-0.3833,7.3745,0.09108,"25th",6.94
"girls",66.4,-0.3833,7.3967,0.09107,"25th",6.961
"girls",66.5,-0.3833,7.4189,0.09106,"25th",6.982
"girls",66.6,-0.3833,7.441,0.09105,"25th",7.003
"girls",66.7,-0.3833,7.463,0.09104,"25th",7.024
"girls",66.8,-0.3833,7.485,0.09103,"25th",7.044
"girls",66.9,-0.3833,7.5069,0.09102,"25th",7.065
"girls",67,-0.3833,7.5288,0.09101,"25th",7.086
"girls",67.1,-0.3833,7.5507,0.091,"25th",7.106
"girls",67.2,-0.3833,7.5724,0.09099,"25th",7.127
"girls",67.3,-0.3833,7.5942,0.09098,"25th",7.147
"girls",67.4,-0.3833,7.6158,0.09097,"25th",7.168
"girls",67.5,-0.3833,7.6375,0.09096,"25th",7.188
"girls",67.6,-0.3833,7.659,0.09095,"25th",7.208
"girls",67.7,-0.3833,7.6806,0.09094,"25th",7.229
"girls",67.8,-0.3833,7.702,0.09093,"25th",7.249
"girls",67.9,-0.3833,7.7234,0.09091,"25th",7.269
"girls",68,-0.3833,7.7448,0.0909,"25th",7.289
"girls",68.1,-0.3833,7.7661,0.09089,"25th",7.309
"girls",68.2,-0.3833,7.7874,0.09088,"25th",7.33
"girls",68.3,-0.3833,7.8086,0.09087,"25th",7.35
"girls",68.4,-0.3833,7.8298,0.09086,"25th",7.37
"girls",68.5,-0.3833,7.8509,0.09085,"25th",7.389
"girls",68.6,-0.3833,7.872,0.09084,"25th",7.409
"girls",68.7,-0.3833,7.893,0.09083,"25th",7.429
"girls",68.8,-0.3833,7.914,0.09082,"25th",7.449
"girls",68.9,-0.3833,7.935,0.0908,"25th",7.469
"girls",69,-0.3833,7.9559,0.09079,"25th",7.489
"girls",69.1,-0.3833,7.9768,0.09078,"25th",7.508
"girls",69.2,-0.3833,7.9976,0.09077,"25th",7.528
"girls",69.3,-0.3833,8.0184,0.09076,"25th",7.548
"girls",69.4,-0.3833,8.0392,0.09075,"25th",7.567
"girls",69.5,-0.3833,8.0599,0.09074,"25th",7.587
"girls",69.6,-0.3833,8.0806,0.09072,"25th",7.606
"girls",69.7,-0.3833,8.1012,0.09071,"25th",7.626
"girls",69.8,-0.3833,8.1218,0.0907,"25th",7.645
"girls",69.9,-0.3833,8.1424,0.09069,"25th",7.665
"girls",70,-0.3833,8.163,0.09068,"25th",7.684
"girls",70.1,-0.3833,8.1835,0.09067,"25th",7.703
"girls",70.2,-0.3833,8.2039,0.09065,"25th",7.723
"girls",70.3,-0.3833,8.2244,0.09064,"25th",7.742
"girls",70.4,-0.3833,8.2448,0.09063,"25th",7.761
"girls",70.5,-0.3833,8.2651,0.09062,"25th",7.781
"girls",70.6,-0.3833,8.2855,0.09061,"25th",7.8
"girls",70.7,-0.3833,8.3058,0.09059,"25th",7.819
"girls",70.8,-0.3833,8.3261,0.09058,"25th",7.838
"girls",70.9,-0.3833,8.3464,0.09057,"25th",7.857
"girls",71,-0.3833,8.3666,0.09056,"25th",7.876
"girls",71.1,-0.3833,8.3869,0.09055,"25th",7.896
"girls",71.2,-0.3833,8.4071,0.09053,"25th",7.915
"girls",71.3,-0.3833,8.4273,0.09052,"25th",7.934
"girls",71.4,-0.3833,8.4474,0.09051,"25th",7.953
"girls",71.5,-0.3833,8.4676,0.0905,"25th",7.972
"girls",71.6,-0.3833,8.4877,0.09048,"25th",7.991
"girls",71.7,-0.3833,8.5078,0.09047,"25th",8.01
"girls",71.8,-0.3833,8.5278,0.09046,"25th",8.029
"girls",71.9,-0.3833,8.5479,0.09045,"25th",8.048
"girls",72,-0.3833,8.5679,0.09043,"25th",8.067
"girls",72.1,-0.3833,8.5879,0.09042,"25th",8.085
"girls",72.2,-0.3833,8.6078,0.09041,"25th",8.104
"girls",72.3,-0.3833,8.6277,0.0904,"25th",8.123
"girls",72.4,-0.3833,8.6476,0.09039,"25th",8.142
"girls",72.5,-0.3833,8.6674,0.09037,"25th",8.161
"girls",72.6,-0.3833,8.6872,0.09036,"25th",8.179
"girls",72.7,-0.3833,8.707,0.09035,"25th",8.198
"girls",72.8,-0.3833,8.7267,0.09034,"25th",8.217
"girls",72.9,-0.3833,8.7464,0.09032,"25th",8.235
"girls",73,-0.3833,8.7661,0.09031,"25th",8.254
"girls",73.1,-0.3833,8.7857,0.0903,"25th",8.272
"girls",73.2,-0.3833,8.8053,0.09028,"25th",8.291
"girls",73.3,-0.3833,8.8248,0.09027,"25th",8.309
"girls",73.4,-0.3833,8.8443,0.09026,"25th",8.328
"girls",73.5,-0.3833,8.8638,0.09025,"25th",8.346
"girls",73.6,-0.3833,8.8831,0.09023,"25th",8.364
"girls",73.7,-0.3833,8.9025,0.09022,"25th",8.383
"girls",73.8,-0.3833,8.9217,0.09021,"25th",8.401
"girls",73.9,-0.3833,8.941,0.0902,"25th",8.419
"girls",74,-0.3833,8.9601,0.09018,"25th",8.437
"girls",74.1,-0.3833,8.9792,0.09017,"25th",8.455
"girls",74.2,-0.3833,8.9983,0.09016,"25th",8.473
"girls",74.3,-0.3833,9.0173,0.09014,"25th",8.491
"girls",74.4,-0.3833,9.0363,0.09013,"25th",8.509
"girls",74.5,-0.3833,9.0552,0.09012,"25th",8.527
"girls",74.6,-0.3833,9.074,0.09011,"25th",8.545
"girls",74.7,-0.3833,9.0928,0.09009,"25th",8.563
"girls",74.8,-0.3833,9.1116,0.09008,"25th",8.58
"girls",74.9,-0.3833,9.1303,0.09007,"25th",8.598
"girls",75,-0.3833,9.149,0.09005,"25th",8.616
"girls",75.1,-0.3833,9.1676,0.09004,"25th",8.633
"girls",75.2,-0.3833,9.1862,0.09003,"25th",8.651
"girls",75.3,-0.3833,9.2048,0.09001,"25th",8.669
"girls",75.4,-0.3833,9.2233,0.09,"25th",8.686
"girls",75.5,-0.3833,9.2418,0.08999,"25th",8.704
"girls",75.6,-0.3833,9.2602,0.08997,"25th",8.721
"girls",75.7,-0.3833,9.2786,0.08996,"25th",8.738
"girls",75.8,-0.3833,9.297,0.08995,"25th",8.756
"girls",75.9,-0.3833,9.3154,0.08993,"25th",8.773
"girls",76,-0.3833,9.3337,0.08992,"25th",8.791
"girls",76.1,-0.3833,9.352,0.08991,"25th",8.808
"girls",76.2,-0.3833,9.3703,0.08989,"25th",8.825
"girls",76.3,-0.3833,9.3886,0.08988,"25th",8.842
"girls",76.4,-0.3833,9.4069,0.08987,"25th",8.86
"girls",76.5,-0.3833,9.4252,0.08985,"25th",8.877
"girls",76.6,-0.3833,9.4435,0.08984,"25th",8.894
"girls",76.7,-0.3833,9.4617,0.08983,"25th",8.912
"girls",76.8,-0.3833,9.48,0.08981,"25th",8.929
"girls",76.9,-0.3833,9.4983,0.0898,"25th",8.946
"girls",77,-0.3833,9.5166,0.08979,"25th",8.964
"girls",77.1,-0.3833,9.535,0.08977,"25th",8.981
"girls",77.2,-0.3833,9.5533,0.08976,"25th",8.998
"girls",77.3,-0.3833,9.5717,0.08975,"25th",9.016
"girls",77.4,-0.3833,9.5901,0.08973,"25th",9.033
"girls",77.5,-0.3833,9.6086,0.08972,"25th",9.051
"girls",77.6,-0.3833,9.6271,0.08971,"25th",9.068
"girls",77.7,-0.3833,9.6456,0.08969,"25th",9.086
"girls",77.8,-0.3833,9.6642,0.08968,"25th",9.103
"girls",77.9,-0.3833,9.6828,0.08966,"25th",9.121
"girls",78,-0.3833,9.7015,0.08965,"25th",9.139
"girls",78.1,-0.3833,9.7202,0.08964,"25th",9.156
"girls",78.2,-0.3833,9.739,0.08963,"25th",9.174
"girls",78.3,-0.3833,9.7578,0.08961,"25th",9.192
"girls",78.4,-0.3833,9.7767,0.0896,"25th",9.21
"girls",78.5,-0.3833,9.7957,0.08959,"25th",9.228
"girls",78.6,-0.3833,9.8147,0.08957,"25th",9.246
"girls",78.7,-0.3833,9.8338,0.08956,"25th",9.264
"girls",78.8,-0.3833,9.853,0.08955,"25th",9.282
"girls",78.9,-0.3833,9.8722,0.08953,"25th",9.3
"girls",79,-0.3833,9.8915,0.08952,"25th",9.318
"girls",79.1,-0.3833,9.9109,0.08951,"25th",9.337
"girls",79.2,-0.3833,9.9303,0.0895,"25th",9.355
"girls",79.3,-0.3833,9.9499,0.08948,"25th",9.374
"girls",79.4,-0.3833,9.9695,0.08947,"25th",9.392
"girls",79.5,-0.3833,9.9892,0.08946,"25th",9.411
"girls",79.6,-0.3833,10.009,0.08945,"25th",9.429
"girls",79.7,-0.3833,10.0289,0.08943,"25th",9.448
"girls",79.8,-0.3833,10.0489,0.08942,"25th",9.467
"girls",79.9,-0.3833,10.069,0.08941,"25th",9.486
"girls",80,-0.3833,10.0891,0.0894,"25th",9.505
"girls",80.1,-0.3833,10.1094,0.08939,"25th",9.524
"girls",80.2,-0.3833,10.1298,0.08937,"25th",9.544
"girls",80.3,-0.3833,10.1503,0.08936,"25th",9.563
"girls",80.4,-0.3833,10.1709,0.08935,"25th",9.583
"girls",80.5,-0.3833,10.1916,0.08934,"25th",9.602
"girls",80.6,-0.3833,10.2123,0.08933,"25th",9.622
"girls",80.7,-0.3833,10.2332,0.08932,"25th",9.642
"girls",80.8,-0.3833,10.2542,0.0893,"25th",9.661
"girls",80.9,-0.3833,10.2753,0.08929,"25th",9.681
"girls",81,-0.3833,10.2965,0.08928,"25th",9.701
"girls",81.1,-0.3833,10.3178,0.08927,"25th",9.722
"girls",81.2,-0.3833,10.3393,0.08926,"25th",9.742
"girls",81.3,-0.3833,10.3608,0.08925,"25th",9.762
"girls",81.4,-0.3833,10.3824,0.08924,"25th",9.783
"girls",81.5,-0.3833,10.4041,0.08923,"25th",9.803
"girls",81.6,-0.3833,10.4258,0.08922,"25th",9.824
"girls",81.7,-0.3833,10.4477,0.08921,"25th",9.844
"girls",81.8,-0.3833,10.4697,0.0892,"25th",9.865
"girls",81.9,-0.3833,10.4918,0.08919,"25th",9.886
"girls",82,-0.3833,10.514,0.08918,"25th",9.907
"girls",82.1,-0.3833,10.5363,0.08917,"25th",9.928
"girls",82.2,-0.3833,10.5586,0.08916,"25th",9.949
"girls",82.3,-0.3833,10.5811,0.08915,"25th",9.97
"girls",82.4,-0.3833,10.6037,0.08915,"25th",9.992
"girls",82.5,-0.3833,10.6263,0.08914,"25th",10.013
"girls",82.6,-0.3833,10.6491,0.08913,"25th",10.035
"girls",82.7,-0.3833,10.6719,0.08912,"25th",10.056
"girls",82.8,-0.3833,10.6948,0.08911,"25th",10.078
"girls",82.9,-0.3833,10.7178,0.0891,"25th",10.1
"girls",83,-0.3833,10.741,0.0891,"25th",10.121
"girls",83.1,-0.3833,10.7641,0.08909,"25th",10.143
"girls",83.2,-0.3833,10.7874,0.08908,"25th",10.165
